,단어,부정,긍정
2217,▁반응,-0.0003206199,0.010130524
2218,▁반응을,0.020784281,-0.013854912
2219,▁반전,-0.009355674,-0.037550487
2220,▁받,0.028566785,0.022528194
2221,▁받게,0.024396317,0.008207321
2222,▁받고,0.017180642,0.06517405
2223,▁받기,0.006420704,0.054160066
2224,▁받는,0.013843718,0.020275474
2225,▁받는다,0.04100176,0.04283104
2226,▁받아,0.021509236,0.012157669
2227,▁받아들여,0.046290603,0.037265368
2228,▁받아들이,0.033394553,0.035322715
2229,▁받았,0.02336677,-0.0075358446
2230,▁받았다,0.048487023,0.024301121
2231,▁받으며,0.07441307,0.035334364
2232,▁받은,-0.0032460578,0.020140627
2233,▁받을,-0.005508437,0.02812727
2234,▁받지,0.010391156,-0.008568402
2235,▁발,0.014558749,0.01795263
2236,▁발견,0.00830658,0.03859388
2237,▁발견됐다,0.0074977838,0.046243645
2238,▁발굴,0.018426655,0.03283391
2239,▁발급,-0.03468653,-0.003052283
2240,▁발매,-0.019003687,-0.023452349
2241,▁발목,-0.013712086,-0.0050872024
2242,▁발사,-0.04652018,0.04664906
2243,▁발생,0.0050943354,0.05820063
2244,▁발생한,-0.004959897,0.025170708
2245,▁발생할,0.008162804,0.025960721
2246,▁발생했다,0.044684656,0.025423411
2247,▁발언,-0.0019987077,-0.03595813
2248,▁발언을,-0.024487302,-0.027085785
2249,▁발전,0.020230409,-0.018214377
2250,▁발탁,0.009467475,-0.016076375
2251,▁발표,0.015090995,0.037733775
2252,▁발표한,-0.008085616,-0.002724994
2253,▁발표했다,0.018374104,0.0067346925
2254,▁발행,0.026236743,-0.024726832
2255,▁발효,-0.014857449,0.050083745
2256,▁발휘,0.027595634,-0.013680005
2257,▁밝은,0.019007966,-0.023960505
2258,▁밝혀,-0.018736346,-0.0063146343
2259,▁밝혀졌다,0.013458405,0.009717911
2260,▁밝혔,-0.017994856,-0.05371358
2261,▁밝혔다,-0.0024189567,-0.01361189
2262,▁밝혔습니다,0.015308207,-0.0018915087
2263,▁밝히,-0.005523974,0.010361371
2264,▁밝힌,-0.015236922,-0.025757995
2265,▁밤,-0.015167065,-0.010101676
2266,▁밥,0.014779085,-0.036630124
2267,▁방,0.027300423,-0.031451456
2268,▁방문,0.018172096,-0.03092628
2269,▁방문해,-0.00018354319,0.0033865573
2270,▁방법,-0.013952181,0.018444251
2271,▁방북,-0.028619982,-0.04461888
2272,▁방송,0.015250772,-0.017002534
2273,▁방송되는,-0.014277962,-0.041612357
2274,▁방송된,-0.007530939,-0.056860335
2275,▁방송된다,-0.011808701,-0.042579636
2276,▁방송에서,0.015768994,-0.05363317
2277,▁방식,-0.018181395,0.037318878
2278,▁방식으로,-0.021822464,0.04906798
2279,▁방안,-0.008522527,0.0062715546
2280,▁방안을,-0.023936516,0.001090561
2281,▁방지,0.025801606,0.020994078
2282,▁방침,0.029151874,0.019875115
2283,▁방침이다,-0.003442756,-0.0070824833
2284,▁방통위,0.018731855,0.03149973
2285,▁방향,-0.02618307,-0.028047051
2286,▁방향으로,-0.03220758,0.031915184
2287,▁배,-0.021616384,-0.02781236
2288,▁배경,-0.0032024346,-0.007939817
2289,▁배경으로,0.021317188,0.005515624
2290,▁배당,-0.030775513,-0.042904474
2291,▁배려,0.042505145,0.038662344
2292,▁배우,0.0053830575,-0.056501247
2293,▁배우들,-0.013291597,-0.047274537
2294,▁배제,0.020554304,0.021272965
2295,▁배출,0.024154644,0.061731778
2296,▁배치,0.01728595,-0.008477641
2297,▁배터리,0.014123413,-0.013066936
2298,▁백,0.051382247,-0.03749773
2299,▁백악관,0.0039801407,-0.0030959453
2300,▁백지영,0.013203869,-0.035018194
2301,▁백화점,0.05181308,0.037051514
2302,▁버,0.01596203,-0.016290212
2303,▁버냉키,0.036709968,-0.01111323
2304,▁버디,0.022431046,-0.020739201
2305,▁버스,0.0022399575,0.0014366424
2306,▁버전,0.029994331,0.0259227
2307,▁번,0.02663301,-0.042509224
2308,▁번째,0.045754485,0.038726322
2309,▁벌,-0.02159517,-0.023301257
2310,▁벌금,0.034915037,0.00055417605
2311,▁벌써,0.029760495,-0.020735163
2312,▁벌어지,-0.015125477,-0.0049284836
2313,▁벌어진,0.0065089148,-0.04971258
2314,▁벌였다,0.071311824,-0.013199202
2315,▁벌이고,0.027678449,0.038556762
2316,▁벌이는,0.009463063,-0.02317131
2317,▁벌인,0.0026081067,-0.049344487
2318,▁범,-0.027601551,-0.042120192
2319,▁범위,-0.028354213,0.04576061
2320,▁범죄,-0.021317936,0.03912259
2321,▁범행,0.016668037,0.020829972
2322,▁법,0.035875686,-0.01065946
2323,▁법률,0.0031667687,-0.055977874
2324,▁법무부,-0.015310621,-0.013211972
2325,▁법안,-0.025798839,-0.019104429
2326,▁법원,0.06014899,-0.0071145985
2327,▁법인,0.03460233,-0.032126706
2328,▁법적,-0.032268226,-0.06975987
2329,▁법정,0.03553182,0.021070162
2330,▁법칙,0.002289792,0.057436615
2331,▁벗,-0.0021857005,0.016419142
2332,▁벗어나,-0.02484823,0.023983225
2333,▁베,-0.06972621,-0.0061397925
2334,▁베이징,-0.021600721,-0.0019380618
2335,▁베트남,0.002188432,-0.0053265076
2336,▁벤,-0.05590304,-0.03560493
2337,▁벤처,-0.010925867,0.014150724
2338,▁벽,0.02082068,-0.05227996
2339,▁변,-0.05103164,-0.03379505
2340,▁변경,-0.060027737,0.022865647
2341,▁변동,0.036487512,0.002825275
2342,▁변동성,0.006238751,-1.6842503e-05
2343,▁변수,0.009105393,-0.016041484
2344,▁변신,-0.045927435,-0.060228106
2345,▁변호사,-0.014499631,0.017270528
2346,▁변화,-0.0268692,-0.010175471
2347,▁변화를,-0.014634949,0.016611375
2348,▁별,-0.0009876341,0.013713179
2349,▁별도로,-0.037668236,0.013364347
2350,▁별도의,-0.020871839,-0.003982277
2351,▁병,-0.02041585,-0.011310626
2352,▁병역,0.011705451,-0.020016665
2353,▁병원,0.06943743,0.025590431
2354,▁병행,0.012541877,-0.060122553
2355,▁보,-0.018578054,-0.021215722
2356,▁보건,0.027432527,-0.020696651
2357,▁보건복지부,0.020888273,-0.0073961057
2358,▁보고,-0.037734408,0.053621024
2359,▁보고서,-0.0005812682,0.024962973
2360,▁보관,-0.038902774,0.020275943
2361,▁보급,0.019873962,-0.024666814
2362,▁보기,0.015578799,0.004549054
2363,▁보내,-0.037316896,0.056181747
2364,▁보낸,-0.032000586,0.018158082
2365,▁보냈다,0.022644687,0.03062381
2366,▁보는,-0.0008657351,-0.012224399
2367,▁보니,-0.015799072,-0.0071659386
2368,▁보다,-0.0060992036,-0.042814285
2369,▁보도,0.03291369,0.010155235
2370,▁보도자료,0.032203875,0.018825006
2371,▁보도했다,0.061628453,-0.008879583
2372,▁보면,-0.014086861,0.019166604
2373,▁보상,0.030946154,0.028999042
2374,▁보수,-0.015301472,-0.0046284674
2375,▁보안,0.0078118527,-0.0028075743
2376,▁보여,-0.009452563,-0.059563704
2377,▁보여주,-0.0017839298,-0.04906409
2378,▁보여준,0.011237525,-0.022283157
2379,▁보여줄,-0.015908292,-0.048996177
2380,▁보여줬다,0.013746843,-0.023618197
2381,▁보였다,0.046144005,-0.041247375
2382,▁보완,-0.0015532067,-0.028526897
2383,▁보유,-0.014984921,0.062079635
2384,▁보유하고,-0.039437987,0.071379244
2385,▁보유한,-0.030613305,0.015514076
2386,▁보육,-0.003013434,-0.039232668
2387,▁보이,-0.011117253,-0.056717843
2388,▁보이고,0.032656856,0.02009569
2389,▁보이는,0.0055984072,-0.041782603
2390,▁보이며,0.04223447,0.02484915
2391,▁보이지,0.01566597,0.004146162
2392,▁보인다,0.0332261,-0.02395555
2393,▁보장,0.060477577,0.00217104
2394,▁보조금,0.057906613,-0.038429916
2395,▁보증,-0.011647603,-0.0023061354
2396,▁보통,-0.0531522,0.019719843
2397,▁보험,-0.020447273,0.014029336
2398,▁보험료,0.0044075097,-0.016249612
2399,▁보험사,0.02565746,0.008387757
2400,▁보호,-0.0077791377,-0.009958208
2401,▁복,0.026753966,0.025500985
2402,▁복귀,0.05052054,-0.0012629377
2403,▁복무,0.008504424,-0.03278341
2404,▁복수,-0.0066111097,-0.010869054
2405,▁복잡,0.008351229,-0.017357377
2406,▁복지,0.041372206,-0.00025650486
2407,▁복합,0.057239134,-0.002078293
2408,▁본,-0.008884638,0.0035347948
2409,▁본격,0.009964091,-0.028581204
2410,▁본격적으로,-0.008786259,-0.018113626
2411,▁본격적인,-0.024362523,-0.03932919
2412,▁본격화,0.03559792,-0.0296037
2413,▁본다,-0.010140773,-0.000747785
2414,▁본사,0.046371803,0.040866964
2415,▁본인,-0.04065747,-0.012788082
2416,▁본회의,-0.014434118,-0.010752067
2417,▁볼,-0.058813218,-0.037568443
2418,▁봉,-0.002871404,-0.021048572
2419,▁봉사활동,-0.015891276,0.03670377
2420,▁봐,0.00733523,-0.015500853
2421,▁봤,0.023238465,-0.03348828
2422,▁봤다,0.008082468,0.048060797
2423,▁부,-0.055523194,-0.021853881
2424,▁부각,0.02306024,0.015610615
2425,▁부과,-0.020757925,0.02075665
2426,▁부담,0.012797582,-0.019295018
2427,▁부담을,-0.002925462,-0.02236192
2428,▁부담이,-0.002145565,-0.01213922
2429,▁부당,-0.029014532,0.06578262
2430,▁부대,-0.055835888,0.0018125391
2431,▁부동산,-0.011273107,-0.009158079
2432,▁부르,0.029681524,-0.03177684
2433,▁부모,0.025066918,0.0037884759
2434,▁부모님,0.0121201705,0.01034617
2435,▁부문,0.007200614,0.0048497394
2436,▁부부,0.05491273,-0.0017336495
2437,▁부분,0.016655345,0.024164647
2438,▁부분이,-0.070555195,0.006674325
2439,▁부사장,-0.0035279067,-0.016849313
2440,▁부산,0.004140787,-0.021503832
2441,▁부산시,-0.0021586996,-0.021611663
2442,▁부상,-0.008044065,-0.023266833
2443,▁부서,0.0074488027,0.05401207
2444,▁부실,-0.0023593176,0.043204326
2445,▁부여,-0.04808032,0.016188102
2446,▁부위원장,-0.031724274,-0.012845693
2447,▁부인,0.037232313,0.025702596
2448,▁부작용,-0.010698475,0.052763645
2449,▁부정,0.043916702,-0.013385677
2450,▁부정적,0.027874447,-0.014024651
2451,▁부족,-0.0050471467,0.0045031346
2452,▁부족한,-0.044610944,-0.03574255
2453,▁부지,-0.027352974,-0.030233955
2454,▁부진,0.000528703,-0.04759236
2455,▁부채,0.060468424,-0.08716804
2456,▁부처,0.029100835,0.029411305
2457,▁부총리,0.025446517,0.0012732893
2458,▁부탁,0.011183417,0.021688117
2459,▁부품,-0.009973693,0.028624788
2460,▁부활,-0.033038467,-0.020850796
2461,▁부회장,-0.0018929059,0.0063670743
2462,▁북,0.0035117865,-0.015010886
2463,▁북미,0.014226311,-0.0038091657
2464,▁북측,-0.010945819,-0.0094417175
2465,▁북한,-0.0008099526,-0.012467256
2466,▁북한의,0.013127949,-0.015740195
2467,▁북한이,-0.0065377746,-0.011179242
2468,▁분,0.019256037,0.012332808
2469,▁분노,0.04318784,-0.0017702347
2470,▁분당,0.055362113,0.0033701332
2471,▁분들,-0.029062862,-0.02253113
2472,▁분류,0.045421723,-0.0026695654
2473,▁분리,-0.044495054,0.05496731
2474,▁분명,0.026899014,0.004644016
2475,▁분명히,0.017639503,0.01221988
2476,▁분석,0.02065674,0.019614125
2477,▁분석이다,0.0342206,-0.0029516649
2478,▁분석했다,-0.00518313,-0.008551497
2479,▁분야,0.018128097,0.035806116
2480,▁분야에서,-0.0013700482,0.052055746
2481,▁분양,0.0280638,-0.021814713
2482,▁분위기,0.026915282,-0.028876856
2483,▁분위기를,0.03127347,-0.02841366
2484,▁분쟁,0.03309432,-0.011340833
2485,▁불,-0.048761643,-0.014068736
2486,▁불가능,-0.01686408,0.013600254
2487,▁불가피,-0.029124584,-0.0004944997
2488,▁불공정,-0.022088083,-0.003305166
2489,▁불과,0.023320127,0.021608932
2490,▁불과하다,0.009476329,0.046135508
2491,▁불구속,-0.00202836,-0.03535344
2492,▁불구하고,-0.010762449,0.012121642
2493,▁불러,0.030108765,0.01743869
2494,▁불리는,-0.0002498459,0.008114109
2495,▁불만을,0.035604034,0.051265374
2496,▁불법,-0.0045566726,0.025285602
2497,▁불안,0.0119925365,0.03331602
2498,▁불투명,0.00080508925,-0.04273653
2499,▁불편,0.018252973,0.011473872
2500,▁불확실성,0.017684985,0.0004343344
2501,▁불황,0.0036074864,-0.06669883
2502,▁붕괴,-0.012002522,0.009053903
2503,▁붙,0.0055524507,-0.0097861085
2504,▁붙잡,0.038528167,0.010163361
2505,▁브,-0.007105872,-0.025923762
2506,▁브라운,-0.033308897,-0.020457413
2507,▁브라질,0.021935752,0.037285186
2508,▁브랜드,0.02088809,-0.040854085
2509,▁브리핑,-0.017776046,-0.020640168
2510,▁블랙,0.016273111,-0.020351017
2511,▁블랙박스,-0.06583178,0.013598727
2512,▁블로그,0.03625078,0.02212546
2513,▁블루,-0.039595556,0.0048834835
2514,▁비,0.0010686535,0.042507228
2515,▁비가,-0.035592027,-0.0068358667
2516,▁비공개,0.0037642447,0.013332669
2517,▁비과세,0.07807734,0.013821961
2518,▁비교,0.041287452,0.062854975
2519,▁비교적,-0.004824469,-0.03666777
2520,▁비교해,0.068053566,0.016316004
2521,▁비난,0.028662834,0.0058559966
2522,▁비대위,0.0047220187,-0.003641598
2523,▁비대위원장,0.008048916,-0.04829025
2524,▁비롯,0.037528463,0.0020449017
2525,▁비롯한,0.014927918,0.019913923
2526,▁비롯해,0.025951382,0.033962224
2527,▁비리,0.021737393,0.042065732
2528,▁비밀,-0.016408574,0.030411575
2529,▁비상,0.030665599,0.0068494417
2530,▁비서실,0.008617198,0.013423381
2531,▁비서실장,0.051520906,0.0069441944
2532,▁비스트,-0.04604337,-0.03124521
2533,▁비슷,0.004020999,-0.03342221
2534,▁비슷한,0.010306451,-0.028897772
2535,▁비용,-0.032433137,-0.035864566
2536,▁비율,-0.026333068,0.034622643
2537,▁비자금,0.05796839,0.028242242
2538,▁비정규직,0.0010076406,-0.011091344
2539,▁비중,0.026914965,0.022318011
2540,▁비중이,-0.0040726913,0.024663616
2541,▁비즈니스,-0.01519416,-0.021655535
2542,▁비판,0.01748126,0.006646365
2543,▁비판했다,0.02425418,-0.009506122
2544,▁비해,0.0014733318,0.014643005
2545,▁비행기,-0.0012691244,0.016448842
2546,▁빅,0.062759176,-0.017292863
2547,▁빈,-0.0077931248,-0.056376055
2548,▁빈소,0.008635307,0.054096222
2549,▁빌,0.0034586808,-0.01290437
2550,▁빌려,-0.0331166,-0.010725861
2551,▁빙,-0.0021047052,-0.07113819
2552,▁빚,0.030237649,-0.0015462078
2553,▁빛,0.0077711404,0.022252917
2554,▁빠,-0.015995454,0.001376336
2555,▁빠르게,-0.044365108,-0.0163297
2556,▁빠르고,-0.052810095,0.0032951217
2557,▁빠른,-0.06748547,-0.07079896
2558,▁빠져,-0.02560394,0.063583374
2559,▁빠졌다,-0.008287294,0.014691565
2560,▁빠지,-0.020981729,-0.010338338
2561,▁빠진,0.0072823195,0.019180948
2562,▁빨,0.022912856,-0.013181535
2563,▁빨리,-0.060653925,-0.019463623
2564,▁빼,-0.06589567,0.020399204
2565,▁빼앗,-0.0020256974,-0.00989918
2566,▁뽐내,0.030377056,-0.0018933062
2567,▁뽐냈다,0.022984844,-0.019828245
2568,▁뽑,0.036103144,-0.011149538
2569,▁뽑아,0.018976878,0.018858979
2570,▁뿌리,0.03123127,0.0153365405
2571,▁뿐,-0.029201066,0.046514783
2572,▁뿐만,0.003671703,0.012182528
2573,▁사,0.07119425,0.0059312796
2574,▁사건,0.009830126,-0.0019750567
2575,▁사건을,-0.019487435,0.008053278
2576,▁사고,0.00088938326,0.064984515
2577,▁사고가,-0.00041026622,0.030837262
2578,▁사고로,0.026132679,0.077572435
2579,▁사과,-0.015392677,0.010588206
2580,▁사기,-0.007913093,0.051261447
2581,▁사나이,0.00040175393,-0.041540805
2582,▁사는,0.044512343,0.05260903
2583,▁사라지,-0.020496473,-0.0006661508
2584,▁사람,0.04545959,-0.021705074
2585,▁사람들,-0.0006974934,-0.014006807
2586,▁사람들이,-0.016549466,-0.008203978
2587,▁사람은,0.048998985,-0.0027085878
2588,▁사람의,0.033712864,-0.0074753067
2589,▁사람이,-0.012722254,-0.03448679
2590,▁사랑,-0.048419494,-0.02160137
2591,▁사랑을,-0.008164547,0.022978067
2592,▁사례,0.06955001,0.055363454
2593,▁사로잡,0.009552651,-0.028406132
2594,▁사로잡았다,0.0745084,0.0314883
2595,▁사망,0.010833404,0.04789672
2596,▁사망자,0.03216043,0.030220065
2597,▁사면,-0.019258507,0.046813443
2598,▁사명,0.01020629,0.0037653558
2599,▁사무,0.0017894648,0.0045987256
2600,▁사무실,-0.011720557,0.0037781857
2601,▁사무총장,0.05245585,-0.028714677
2602,▁사법,0.037635043,-0.02287469
2603,▁사상,0.014539152,0.021338558
2604,▁사실,-0.03013863,0.06759825
2605,▁사실상,-0.053544324,-0.0020413855
2606,▁사실을,-0.007384187,0.046260305
2607,▁사실이,-0.009023507,0.049741924
2608,▁사안,0.024016954,0.02350906
2609,▁사업,-0.012108592,-0.043037023
2610,▁사업을,-0.026700761,-0.038035206
2611,▁사업자,0.022034915,-0.026009247
2612,▁사연,-0.039960817,0.017558206
2613,▁사용,-0.050141774,-0.0015353747
2614,▁사용자,0.038805272,0.01045993
2615,▁사용하는,-0.03912408,-0.0020021722
2616,▁사용할,-0.035309084,0.00043450296
2617,▁사유,-0.0047889682,0.03976162
2618,▁사이,-0.0020805476,0.045499876
2619,▁사이버,0.0076736873,-0.006646955
2620,▁사이에,0.009418922,0.08621672
2621,▁사이에서,0.010185361,0.052262202
2622,▁사이트,0.012230705,0.0056845667
2623,▁사장,0.045077287,0.010666275
2624,▁사장은,0.022592695,0.022564655
2625,▁사전,0.013501541,0.020979429
2626,▁사정,-0.0035473108,0.025900554
2627,▁사진,-0.0006567612,0.008343761
2628,▁사진을,-0.011845168,0.020387912
2629,▁사진이,-0.012554888,-0.011094409
2630,▁사태,0.03416712,0.03574441
2631,▁사퇴,0.024404258,0.0009189453
2632,▁사항,-0.0090364395,0.043666214
2633,▁사회,-0.021695402,-0.00075366907
2634,▁사회공헌,0.0059617274,0.040563524
2635,▁사회복지,0.004325199,0.006009506
2636,▁사회적,0.025556087,0.021320557
2637,▁사흘,0.011922868,-0.009622136
2638,▁삭감,0.042920366,-0.0019684676
2639,▁삭제,-0.061470665,0.006658772
2640,▁산,0.02079084,-0.004817619
2641,▁산업,-0.02698313,-0.02559553
2642,▁산하,0.002786491,0.035687044
2643,▁살,0.00063705444,0.0075881425
2644,▁살아,0.024379665,-0.046832696
2645,▁살인,-0.04437112,-0.009185038
2646,▁살펴,-0.033643615,-0.01636264
2647,▁살펴보면,-0.018487202,0.004172772
2648,▁살해,-0.019799568,0.005375311
2649,▁삶,0.073052235,0.023393715
2650,▁삼,0.02465567,-0.012207225
2651,▁삼성,0.043392695,-0.012493461
2652,▁삼성생명,0.020142656,0.011786059
2653,▁삼성전자,0.0025309832,-0.010041464
2654,▁삼성전자는,0.057393737,-0.002345929
2655,▁삼성화재,0.034462314,0.005910596
2656,▁삼진,0.0399817,0.014034811
2657,▁삼청동,-0.06045664,-0.015550979
2658,▁상,-0.010913227,-0.0031856857
2659,▁상담,0.0072855446,-0.012893389
2660,▁상당,-0.00810657,0.04086129
2661,▁상당수,0.00042135268,-0.012291486
2662,▁상당의,0.021414598,0.05799263
2663,▁상당한,-0.0048840586,-0.023250114
2664,▁상대,0.04675637,0.07083365
2665,▁상대로,0.028181251,0.005928361
2666,▁상대적으로,-0.020592384,0.0040941685
2667,▁상무,0.018192831,0.03133632
2668,▁상반기,0.026450409,-0.024877466
2669,▁상생,0.028308418,0.023436926
2670,▁상승,-0.010984365,-0.02362627
2671,▁상승세,0.032686274,-0.03221052
2672,▁상승세를,0.007848885,-0.07719639
2673,▁상승한,-0.02580343,-0.061227098
2674,▁상승했다,-0.007980058,-0.027401976
2675,▁상위,-0.007986177,-0.0018056924
2676,▁상임위,-0.0031913873,0.027086448
2677,▁상장,0.013523961,-0.06822944
